Date,Open,High,Low,Close,Adj Close,Volume
2014-06-05,2007.199951,2007.199951,1986.949951,1995.479980,1995.479980,222100
2014-06-09,2004.729980,2008.859985,1986.530029,1990.040039,1990.040039,209600
2014-06-10,2000.890015,2011.869995,1996.209961,2011.800049,2011.800049,234900
2014-06-11,2009.510010,2016.780029,2006.729980,2014.670044,2014.670044,238000
2014-06-12,2013.599976,2015.800049,2003.569946,2011.650024,2011.650024,251900
2014-06-13,2005.550049,2005.550049,1984.040039,1990.849976,1990.849976,223100
2014-06-16,1986.859985,1995.859985,1985.300049,1993.589966,1993.589966,233600
2014-06-17,1994.890015,2002.959961,1991.530029,2001.550049,2001.550049,236600
2014-06-18,2002.260010,2002.260010,1987.030029,1989.489990,1989.489990,216900
2014-06-19,1994.229980,1999.109985,1985.890015,1992.030029,1992.030029,257900
2014-06-20,1990.709961,1990.729980,1965.119995,1968.069946,1968.069946,232700
2014-06-23,1975.099976,1980.310059,1971.609985,1974.920044,1974.920044,231700
2014-06-24,1976.239990,1998.310059,1976.239990,1994.349976,1994.349976,250600
2014-06-25,1992.689941,1993.599976,1980.780029,1981.770020,1981.770020,336700
2014-06-26,1983.000000,1997.079956,1982.479980,1995.050049,1995.050049,273500
2014-06-27,1990.900024,1997.010010,1983.880005,1988.510010,1988.510010,218800
2014-06-30,1996.130005,2002.209961,1992.650024,2002.209961,2002.209961,201100
2014-07-01,1993.290039,1999.000000,1987.890015,1999.000000,1999.000000,238900
2014-07-02,2008.000000,2016.359985,2002.400024,2015.280029,2015.280029,318400
2014-07-03,2015.989990,2015.989990,2007.859985,2010.969971,2010.969971,259900
2014-07-04,2018.349976,2018.349976,2005.839966,2009.660034,2009.660034,241500
2014-07-07,2007.530029,2009.319946,1998.030029,2005.119995,2005.119995,228300
2014-07-08,2003.550049,2009.219971,1997.869995,2006.660034,2006.660034,259400
2014-07-09,1997.569946,2000.890015,1992.420044,2000.500000,2000.500000,272700
2014-07-10,2004.630005,2006.500000,1999.959961,2002.839966,2002.839966,327600
2014-07-11,1988.930054,1993.459961,1985.530029,1988.739990,1988.739990,277000
2014-07-14,1998.260010,2001.109985,1993.569946,1993.880005,1993.880005,270400
2014-07-15,2004.930054,2015.540039,2004.489990,2012.719971,2012.719971,361200
2014-07-16,2015.670044,2018.050049,2008.989990,2013.479980,2013.479980,315200
2014-07-17,2020.520020,2025.410034,2018.770020,2020.900024,2020.900024,322700
2014-07-18,2007.119995,2019.420044,2006.010010,2019.420044,2019.420044,304500
2014-07-21,2028.020020,2030.609985,2016.420044,2018.500000,2018.500000,274600
2014-07-22,2021.180054,2028.930054,2017.760010,2028.930054,2028.930054,265900
2014-07-23,2032.729980,2035.239990,2025.000000,2028.319946,2028.319946,353500
2014-07-24,2032.939941,2034.719971,2021.219971,2026.619995,2026.619995,323600
2014-07-25,2030.040039,2036.199951,2027.329956,2033.849976,2033.849976,282800
2014-07-28,2035.959961,2053.840088,2035.959961,2048.810059,2048.810059,349000
2014-07-29,2054.030029,2065.959961,2053.409912,2061.969971,2061.969971,408800
2014-07-30,2064.469971,2093.080078,2062.879883,2082.610107,2082.610107,343300
2014-07-31,2081.750000,2090.570068,2070.780029,2076.120117,2076.120117,383700
2014-08-01,2063.709961,2079.810059,2062.540039,2073.100098,2073.100098,272000
2014-08-04,2080.770020,2083.050049,2067.169922,2080.419922,2080.419922,253200
2014-08-05,2076.169922,2077.729980,2058.919922,2066.260010,2066.260010,346800
2014-08-06,2062.929932,2068.080078,2055.679932,2060.729980,2060.729980,377300
2014-08-07,2062.239990,2063.530029,2047.750000,2054.510010,2054.510010,292900
2014-08-08,2049.510010,2051.060059,2026.560059,2031.099976,2031.099976,354800
2014-08-11,2048.179932,2048.179932,2037.800049,2039.369995,2039.369995,285800
2014-08-12,2048.389893,2055.850098,2038.140015,2041.469971,2041.469971,312800
2014-08-13,2046.680054,2062.360107,2043.109985,2062.360107,2062.360107,280700
2014-08-14,2065.689941,2073.419922,2056.060059,2063.219971,2063.219971,270800
2014-08-18,2070.949951,2073.050049,2053.129883,2053.129883,2053.129883,300400
2014-08-19,2065.189941,2074.429932,2064.340088,2071.139893,2071.139893,327100
2014-08-20,2080.770020,2082.209961,2063.610107,2072.780029,2072.780029,315400
2014-08-21,2067.629883,2068.219971,2041.910034,2044.209961,2044.209961,307800
2014-08-22,2048.239990,2058.459961,2046.540039,2056.699951,2056.699951,277900
2014-08-25,2049.159912,2062.229980,2044.199951,2060.889893,2060.889893,272000
2014-08-26,2069.070068,2072.419922,2065.149902,2068.050049,2068.050049,288900
2014-08-27,2075.449951,2081.830078,2070.770020,2074.929932,2074.929932,337600
2014-08-28,2083.030029,2088.860107,2072.139893,2075.760010,2075.760010,305900
2014-08-29,2070.729980,2073.030029,2060.139893,2068.540039,2068.540039,301400
2014-09-01,2067.800049,2072.590088,2062.300049,2067.860107,2067.860107,272500
2014-09-02,2065.969971,2066.000000,2049.149902,2051.580078,2051.580078,323100
2014-09-03,2050.090088,2054.080078,2040.439941,2051.199951,2051.199951,338000
2014-09-04,2059.050049,2065.270020,2050.790039,2056.260010,2056.260010,376400
2014-09-05,2053.179932,2059.040039,2044.680054,2049.409912,2049.409912,343400
2014-09-11,2046.969971,2052.159912,2034.130005,2034.160034,2034.160034,333400
2014-09-12,2042.510010,2048.209961,2037.369995,2041.859985,2041.859985,362700
2014-09-15,2039.030029,2040.079956,2028.800049,2035.819946,2035.819946,297600
2014-09-16,2039.920044,2045.650024,2036.229980,2042.920044,2042.920044,365700
2014-09-17,2052.060059,2062.620117,2051.110107,2062.610107,2062.610107,351700
2014-09-18,2058.209961,2063.260010,2044.170044,2047.739990,2047.739990,394300
2014-09-19,2057.560059,2062.370117,2053.659912,2053.820068,2053.820068,397700
2014-09-22,2053.300049,2053.300049,2032.359985,2039.270020,2039.270020,323900
2014-09-23,2028.900024,2036.250000,2025.160034,2028.910034,2028.910034,427800
2014-09-24,2024.750000,2036.260010,2019.910034,2035.640015,2035.640015,332600
2014-09-25,2045.660034,2046.260010,2030.089966,2034.109985,2034.109985,325400
2014-09-26,2019.170044,2031.650024,2018.699951,2031.640015,2031.640015,313500
2014-09-29,2035.930054,2036.439941,2021.369995,2026.599976,2026.599976,339600
2014-09-30,2023.180054,2029.170044,2007.300049,2020.089966,2020.089966,322800
2014-10-01,2013.469971,2013.469971,1989.839966,1991.540039,1991.540039,351600
2014-10-02,1984.430054,1985.060059,1966.170044,1976.160034,1976.160034,322700
2014-10-06,1987.890015,1988.390015,1968.300049,1968.390015,1968.390015,325100
2014-10-07,1979.829956,1982.959961,1966.219971,1972.910034,1972.910034,328200
2014-10-08,1957.900024,1974.270020,1957.900024,1965.250000,1965.250000,266200
2014-10-10,1953.979980,1953.979980,1931.880005,1940.920044,1940.920044,342800
2014-10-13,1919.479980,1932.369995,1918.479980,1927.209961,1927.209961,308900
2014-10-14,1933.449951,1940.209961,1926.869995,1929.250000,1929.250000,335500
2014-10-15,1932.109985,1938.849976,1918.770020,1925.910034,1925.910034,310300
2014-10-16,1911.449951,1922.939941,1904.770020,1918.829956,1918.829956,313600
2014-10-17,1923.510010,1923.510010,1896.540039,1900.660034,1900.660034,362100
2014-10-20,1918.839966,1933.119995,1917.540039,1930.060059,1930.060059,344700
2014-10-21,1923.619995,1923.619995,1911.030029,1915.280029,1915.280029,405900
2014-10-22,1936.910034,1936.989990,1924.209961,1936.969971,1936.969971,399100
2014-10-23,1932.430054,1944.449951,1924.140015,1931.650024,1931.650024,372800
2014-10-24,1942.459961,1942.719971,1916.839966,1925.689941,1925.689941,419400
2014-10-27,1933.910034,1939.250000,1929.260010,1931.969971,1931.969971,408800
2014-10-28,1935.459961,1936.280029,1924.369995,1925.680054,1925.680054,414600
2014-10-29,1938.800049,1961.489990,1931.589966,1961.170044,1961.170044,396600
2014-10-30,1956.920044,1959.489990,1944.239990,1958.930054,1958.930054,311000
2014-10-31,1963.260010,1967.079956,1951.069946,1964.430054,1964.430054,349400
2014-11-03,1959.660034,1961.040039,1947.829956,1952.969971,1952.969971,344500
2014-11-04,1950.150024,1956.729980,1928.520020,1935.189941,1935.189941,391700
2014-11-05,1938.609985,1944.500000,1928.989990,1931.430054,1931.430054,332300
2014-11-06,1933.449951,1939.319946,1923.050049,1936.479980,1936.479980,360600
2014-11-07,1935.750000,1943.260010,1932.170044,1939.869995,1939.869995,255400
2014-11-10,1952.790039,1965.349976,1952.790039,1958.229980,1958.229980,313300
2014-11-11,1957.869995,1965.410034,1956.229980,1963.000000,1963.000000,311400
2014-11-12,1965.209961,1974.689941,1961.660034,1967.270020,1967.270020,348500
2014-11-13,1970.640015,1973.329956,1954.880005,1960.510010,1960.510010,332600
2014-11-14,1959.640015,1959.640015,1940.489990,1945.140015,1945.140015,314800
2014-11-17,1941.829956,1948.329956,1935.949951,1943.630005,1943.630005,277500
2014-11-18,1951.930054,1967.010010,1951.930054,1967.010010,1967.010010,251300
2014-11-19,1974.410034,1974.410034,1959.209961,1966.869995,1966.869995,279600
2014-11-20,1960.719971,1962.689941,1952.439941,1958.040039,1958.040039,339200
2014-11-21,1966.890015,1969.430054,1959.810059,1964.839966,1964.839966,345900
2014-11-24,1982.479980,1985.180054,1974.369995,1978.540039,1978.540039,325400
2014-11-25,1981.520020,1981.849976,1973.800049,1980.209961,1980.209961,283200
2014-11-26,1984.829956,1985.430054,1972.949951,1980.839966,1980.839966,253300
2014-11-27,1993.650024,1994.819946,1982.079956,1982.089966,1982.089966,295500
2014-11-28,1983.219971,1984.729980,1975.660034,1980.780029,1980.780029,340700
2014-12-01,1971.949951,1971.969971,1962.150024,1965.219971,1965.219971,334000
2014-12-02,1959.400024,1965.829956,1954.400024,1965.829956,1965.829956,317900
2014-12-03,1969.569946,1973.959961,1964.770020,1969.910034,1969.910034,271100
2014-12-04,1976.300049,1988.560059,1976.099976,1986.609985,1986.609985,244400
2014-12-05,1986.599976,1989.170044,1983.359985,1986.619995,1986.619995,305500
2014-12-08,1988.800049,1990.040039,1976.890015,1978.949951,1978.949951,295100
2014-12-09,1977.050049,1977.150024,1968.849976,1970.949951,1970.949951,541200
2014-12-10,1964.040039,1966.109985,1943.270020,1945.560059,1945.560059,367900
2014-12-11,1930.459961,1937.229980,1916.489990,1916.589966,1916.589966,343600
2014-12-12,1921.609985,1926.670044,1915.000000,1921.709961,1921.709961,363500
2014-12-15,1903.119995,1920.430054,1899.609985,1920.359985,1920.359985,294400
2014-12-16,1909.010010,1919.599976,1901.130005,1904.130005,1904.130005,369400
2014-12-17,1913.280029,1913.280029,1900.160034,1900.160034,1900.160034,307300
2014-12-18,1917.670044,1919.239990,1881.729980,1897.500000,1897.500000,337300
2014-12-19,1920.750000,1930.079956,1914.270020,1929.979980,1929.979980,291800
2014-12-22,1938.160034,1944.199951,1928.890015,1943.119995,1943.119995,324500
2014-12-23,1942.119995,1944.750000,1936.750000,1939.020020,1939.020020,300800
2014-12-24,1940.760010,1947.349976,1936.739990,1946.609985,1946.609985,283900
2014-12-26,1947.599976,1954.770020,1944.219971,1948.160034,1948.160034,297000
2014-12-29,1937.270020,1941.329956,1927.829956,1927.859985,1927.859985,265800
2014-12-30,1934.510010,1937.550049,1910.780029,1915.589966,1915.589966,256400
2015-01-02,1914.239990,1929.150024,1909.670044,1926.439941,1926.439941,258800
2015-01-05,1921.959961,1921.959961,1903.369995,1915.750000,1915.750000,313400
2015-01-06,1895.479980,1900.020020,1877.380005,1882.449951,1882.449951,303700
2015-01-07,1878.900024,1887.599976,1876.270020,1883.829956,1883.829956,280500
2015-01-08,1895.849976,1907.229980,1891.770020,1904.650024,1904.650024,262200
2015-01-09,1919.800049,1929.099976,1915.849976,1924.699951,1924.699951,308800
2015-01-12,1918.180054,1924.660034,1917.880005,1920.949951,1920.949951,311900
2015-01-13,1915.030029,1920.770020,1910.270020,1917.140015,1917.140015,339000
2015-01-14,1919.310059,1925.680054,1913.510010,1913.660034,1913.660034,297500
2015-01-15,1914.060059,1919.689941,1908.599976,1914.140015,1914.140015,266500
2015-01-16,1907.069946,1907.069946,1885.619995,1888.130005,1888.130005,298700
2015-01-19,1902.810059,1912.420044,1900.260010,1902.619995,1902.619995,281100
2015-01-20,1908.619995,1918.849976,1907.969971,1918.310059,1918.310059,280900
2015-01-21,1917.329956,1921.880005,1909.859985,1921.229980,1921.229980,300800
2015-01-22,1926.010010,1932.500000,1916.560059,1920.819946,1920.819946,343100
2015-01-23,1945.359985,1945.359985,1930.650024,1936.089966,1936.089966,367700
2015-01-26,1928.260010,1936.400024,1924.140015,1935.680054,1935.680054,330600
2015-01-27,1941.900024,1952.410034,1940.719971,1952.400024,1952.400024,467000
2015-01-28,1946.709961,1963.530029,1943.589966,1961.579956,1961.579956,400900
2015-01-29,1950.829956,1960.119995,1946.199951,1951.020020,1951.020020,391000
2015-01-30,1964.130005,1964.130005,1948.599976,1949.260010,1949.260010,441500
2015-02-02,1947.910034,1956.099976,1944.579956,1952.680054,1952.680054,364800
2015-02-03,1960.109985,1960.349976,1940.739990,1951.959961,1951.959961,370000
2015-02-04,1963.369995,1970.270020,1961.569946,1962.790039,1962.790039,348000
2015-02-05,1961.150024,1962.150024,1945.420044,1952.839966,1952.839966,395700
2015-02-06,1955.130005,1955.520020,1945.819946,1955.520020,1955.520020,309800
2015-02-09,1949.500000,1952.859985,1944.790039,1947.000000,1947.000000,310200
2015-02-10,1949.300049,1954.199951,1935.859985,1935.859985,1935.859985,329200
2015-02-11,1942.339966,1948.890015,1937.949951,1945.699951,1945.699951,307500
2015-02-12,1947.209961,1947.469971,1932.750000,1941.630005,1941.630005,334800
2015-02-13,1949.319946,1957.500000,1946.939941,1957.500000,1957.500000,351100
2015-02-16,1960.030029,1963.439941,1955.390015,1958.229980,1958.229980,350900
2015-02-17,1955.770020,1962.969971,1952.329956,1961.449951,1961.449951,304500
2015-02-23,1974.439941,1976.959961,1966.770020,1968.390015,1968.390015,347600
2015-02-24,1975.650024,1980.380005,1972.609985,1976.119995,1976.119995,309500
2015-02-25,1988.469971,1992.030029,1984.530029,1990.469971,1990.469971,369500
2015-02-26,1993.270020,1993.430054,1983.939941,1993.079956,1993.079956,385700
2015-02-27,1992.760010,1993.339966,1982.500000,1985.800049,1985.800049,424500
2015-03-02,1996.719971,1999.130005,1988.329956,1996.810059,1996.810059,373400
2015-03-03,2002.500000,2003.050049,1995.930054,2001.380005,2001.380005,444900
2015-03-04,2001.760010,2003.849976,1996.500000,1998.290039,1998.290039,374500
2015-03-05,1996.810059,2002.479980,1993.920044,1998.380005,1998.380005,373700
2015-03-06,2003.969971,2013.729980,2003.180054,2012.939941,2012.939941,393300
2015-03-09,2004.939941,2005.810059,1990.869995,1992.819946,1992.819946,296700
2015-03-10,2000.660034,2003.189941,1982.219971,1984.770020,1984.770020,433400
2015-03-11,1971.040039,1984.599976,1969.130005,1980.829956,1980.829956,399500
2015-03-12,1979.219971,1988.770020,1970.589966,1970.589966,1970.589966,384000
2015-03-13,1987.170044,1991.869995,1982.959961,1985.790039,1985.790039,326700
2015-03-16,1985.589966,1991.790039,1982.260010,1987.329956,1987.329956,319200
2015-03-17,1998.260010,2029.910034,1997.270020,2029.910034,2029.910034,356600
2015-03-18,2032.189941,2036.130005,2026.719971,2028.449951,2028.449951,362000
2015-03-19,2047.130005,2047.130005,2031.069946,2037.890015,2037.890015,468300
2015-03-20,2037.130005,2040.000000,2027.810059,2037.239990,2037.239990,351700
2015-03-23,2043.219971,2043.920044,2032.349976,2036.589966,2036.589966,314900
2015-03-24,2035.079956,2041.770020,2028.540039,2041.369995,2041.369995,328800
2015-03-25,2043.160034,2046.969971,2038.140015,2042.810059,2042.810059,423400
2015-03-26,2027.199951,2036.699951,2019.510010,2022.560059,2022.560059,342300
2015-03-27,2026.750000,2027.250000,2016.880005,2019.800049,2019.800049,449000
2015-03-30,2026.599976,2033.270020,2018.119995,2030.040039,2030.040039,439600
2015-03-31,2042.310059,2046.900024,2032.239990,2041.030029,2041.030029,555900
2015-04-01,2035.400024,2039.040039,2024.640015,2028.449951,2028.449951,542800
2015-04-02,2036.900024,2040.449951,2028.219971,2029.069946,2029.069946,655900
2015-04-03,2035.829956,2045.939941,2031.270020,2045.420044,2045.420044,498600
2015-04-06,2049.870117,2055.449951,2043.260010,2046.430054,2046.430054,460500
2015-04-07,2059.050049,2059.090088,2043.790039,2047.030029,2047.030029,436200
2015-04-08,2048.750000,2060.189941,2046.089966,2059.260010,2059.260010,552700
2015-04-09,2060.300049,2064.459961,2054.169922,2058.870117,2058.870117,529900
2015-04-10,2066.320068,2089.090088,2065.389893,2087.760010,2087.760010,658400
2015-04-13,2094.100098,2099.969971,2088.820068,2098.919922,2098.919922,561800
2015-04-14,2101.760010,2111.729980,2095.969971,2111.719971,2111.719971,648800
2015-04-15,2114.560059,2122.719971,2110.250000,2119.959961,2119.959961,451400
2015-04-16,2134.139893,2139.899902,2125.540039,2139.899902,2139.899902,476400
2015-04-17,2142.719971,2144.760010,2134.100098,2143.500000,2143.500000,464600
2015-04-20,2126.550049,2146.729980,2126.550049,2146.709961,2146.709961,509000
2015-04-21,2153.419922,2153.840088,2140.120117,2144.790039,2144.790039,561800
2015-04-22,2146.590088,2161.229980,2125.879883,2143.889893,2143.889893,769400
2015-04-23,2156.939941,2174.719971,2139.330078,2173.409912,2173.409912,521600
2015-04-24,2181.239990,2189.540039,2154.270020,2159.800049,2159.800049,508400
2015-04-27,2169.139893,2169.139893,2152.090088,2157.540039,2157.540039,392300
2015-04-28,2162.500000,2164.520020,2144.850098,2147.669922,2147.669922,415100
2015-04-29,2155.010010,2156.239990,2126.360107,2142.629883,2142.629883,458100
2015-04-30,2134.939941,2136.899902,2121.290039,2127.169922,2127.169922,509100
2015-05-04,2134.510010,2139.300049,2128.719971,2132.229980,2132.229980,355600
2015-05-06,2122.030029,2123.219971,2095.600098,2104.580078,2104.580078,428100
2015-05-07,2098.479980,2099.439941,2067.989990,2091.000000,2091.000000,423200
2015-05-08,2090.189941,2094.060059,2082.719971,2085.520020,2085.520020,309500
2015-05-11,2106.120117,2110.790039,2097.379883,2097.379883,2097.379883,329700
2015-05-12,2100.629883,2101.719971,2088.639893,2096.770020,2096.770020,391900
2015-05-13,2100.100098,2115.360107,2100.080078,2114.159912,2114.159912,377000
2015-05-14,2115.590088,2121.679932,2111.719971,2120.330078,2120.330078,430800
2015-05-15,2132.530029,2134.360107,2104.770020,2106.500000,2106.500000,491700
2015-05-18,2108.149902,2113.719971,2099.479980,2113.719971,2113.719971,445200
2015-05-19,2114.290039,2126.889893,2107.620117,2120.850098,2120.850098,418500
2015-05-20,2128.010010,2140.239990,2125.489990,2139.540039,2139.540039,452100
2015-05-21,2139.679932,2140.600098,2121.489990,2122.810059,2122.810059,398100
2015-05-22,2131.110107,2146.100098,2126.879883,2146.100098,2146.100098,444600
2015-05-26,2146.469971,2148.699951,2130.300049,2143.500000,2143.500000,381400
2015-05-27,2133.489990,2134.949951,2103.639893,2107.500000,2107.500000,439000
2015-05-28,2117.770020,2123.520020,2110.889893,2110.889893,2110.889893,416100
2015-05-29,2109.379883,2123.389893,2106.699951,2114.800049,2114.800049,456100
2015-06-01,2110.120117,2110.879883,2086.000000,2102.370117,2102.370117,426900
2015-06-02,2102.620117,2107.169922,2076.159912,2078.639893,2078.639893,520100
