Date,Open,High,Low,Close,Adj Close,Volume
2009-06-04,9690.929688,9743.459961,9654.450195,9668.959961,9668.959961,175900000
2009-06-05,9752.509766,9774.980469,9719.139648,9768.009766,9768.009766,156100000
2009-06-08,9829.280273,9914.070313,9816.169922,9865.629883,9865.629883,155800000
2009-06-09,9824.169922,9855.889648,9755.809570,9786.820313,9786.820313,159000000
2009-06-10,9833.639648,9991.490234,9813.769531,9991.490234,9991.490234,192800000
2009-06-11,9992.980469,10022.230469,9958.980469,9981.330078,9981.330078,211200000
2009-06-12,10088.209961,10170.820313,10050.959961,10135.820313,10135.820313,297200000
2009-06-15,10126.549805,10126.549805,10029.589844,10039.669922,10039.669922,158200000
2009-06-16,9914.400391,9941.500000,9752.879883,9752.879883,9752.879883,174600000
2009-06-17,9705.730469,9845.519531,9705.730469,9840.849609,9840.849609,179400000
2009-06-18,9778.349609,9778.349609,9649.830078,9703.719727,9703.719727,168700000
2009-06-19,9757.849609,9822.830078,9703.870117,9786.259766,9786.259766,174900000
2009-06-22,9788.070313,9887.129883,9763.370117,9826.269531,9826.269531,149900000
2009-06-23,9695.759766,9712.089844,9511.450195,9549.610352,9549.610352,185600000
2009-06-24,9596.780273,9624.410156,9534.240234,9590.320313,9590.320313,153100000
2009-06-25,9628.179688,9871.139648,9619.019531,9796.080078,9796.080078,161200000
2009-06-26,9852.919922,9893.000000,9793.950195,9877.389648,9877.389648,135800000
2009-06-29,9866.280273,9943.830078,9748.730469,9783.469727,9783.469727,160200000
2009-06-30,9896.559570,10000.299805,9894.950195,9958.440430,9958.440430,143300000
2009-07-01,9889.339844,10086.179688,9874.000000,9939.929688,9939.929688,158100000
2009-07-02,9993.769531,9993.769531,9869.540039,9876.150391,9876.150391,141700000
2009-07-03,9751.690430,9816.070313,9691.160156,9816.070313,9816.070313,127100000
2009-07-06,9738.490234,9771.759766,9650.750000,9680.870117,9680.870117,109800000
2009-07-07,9713.620117,9734.429688,9619.679688,9647.790039,9647.790039,142800000
2009-07-08,9548.809570,9557.389648,9407.980469,9420.750000,9420.750000,147900000
2009-07-09,9342.330078,9384.240234,9291.059570,9291.059570,9291.059570,148400000
2009-07-10,9338.759766,9370.150391,9265.240234,9287.280273,9287.280273,151400000
2009-07-13,9242.129883,9343.860352,9050.330078,9050.330078,9050.330078,168800000
2009-07-14,9173.139648,9284.379883,9166.629883,9261.809570,9261.809570,168000000
2009-07-15,9307.450195,9333.639648,9250.730469,9269.250000,9269.250000,169600000
2009-07-16,9393.980469,9489.669922,9317.110352,9344.160156,9344.160156,178400000
2009-07-17,9413.860352,9420.610352,9360.589844,9395.320313,9395.320313,122100000
2009-07-21,9512.519531,9652.019531,9508.919922,9652.019531,9652.019531,151300000
2009-07-22,9642.790039,9750.629883,9608.769531,9723.160156,9723.160156,153800000
2009-07-23,9712.099609,9861.290039,9703.839844,9792.940430,9792.940430,171800000
2009-07-24,9909.400391,9950.040039,9863.870117,9944.549805,9944.549805,205500000
2009-07-27,10020.870117,10179.589844,10015.110352,10088.660156,10088.660156,161200000
2009-07-28,10116.889648,10116.889648,10049.629883,10087.259766,10087.259766,138500000
2009-07-29,10035.910156,10161.950195,10035.910156,10113.240234,10113.240234,146700000
2009-07-30,10155.709961,10169.679688,10067.509766,10165.209961,10165.209961,147400000
2009-07-31,10275.139648,10359.070313,10259.570313,10356.830078,10356.830078,182700000
2009-08-03,10355.230469,10380.570313,10322.000000,10352.469727,10352.469727,162000000
2009-08-04,10438.400391,10479.190430,10358.480469,10375.009766,10375.009766,175400000
2009-08-05,10405.049805,10406.099609,10252.530273,10252.530273,10252.530273,134600000
2009-08-06,10266.009766,10426.139648,10266.009766,10388.089844,10388.089844,146500000
2009-08-07,10365.709961,10412.089844,10249.040039,10412.089844,10412.089844,140500000
2009-08-10,10530.620117,10585.370117,10487.700195,10524.259766,10524.259766,147800000
2009-08-11,10514.740234,10587.360352,10512.209961,10585.459961,10585.459961,135300000
2009-08-12,10486.360352,10526.349609,10434.089844,10435.000000,10435.000000,124100000
2009-08-13,10508.089844,10556.280273,10489.120117,10517.190430,10517.190430,125900000
2009-08-14,10551.330078,10630.379883,10539.429688,10597.330078,10597.330078,142600000
2009-08-17,10521.019531,10521.019531,10268.610352,10268.610352,10268.610352,134000000
2009-08-18,10208.120117,10325.059570,10181.099609,10284.959961,10284.959961,126600000
2009-08-19,10269.969727,10327.169922,10195.110352,10204.000000,10204.000000,138100000
2009-08-20,10254.530273,10407.299805,10204.259766,10383.410156,10383.410156,137000000
2009-08-21,10375.219727,10375.219727,10142.219727,10238.200195,10238.200195,154300000
2009-08-24,10389.570313,10591.000000,10388.780273,10581.049805,10581.049805,122500000
