Date,Open,High,Low,Close,Adj Close,Volume
2014-06-05,1258.550049,1264.689941,1258.550049,1260.060059,1260.060059,78799800
2014-06-08,null,null,null,null,null,null
2014-06-09,1272.670044,1272.739990,1269.819946,1270.369995,1270.369995,49243100
2014-06-10,1269.930054,1269.930054,1264.310059,1265.400024,1265.400024,46584900
2014-06-11,1266.699951,1267.290039,1260.050049,1261.349976,1261.349976,55153900
2014-06-12,1261.609985,1262.810059,1256.869995,1258.140015,1258.140015,177377600
2014-06-15,null,null,null,null,null,null
2014-06-16,1250.810059,1257.089966,1248.849976,1256.989990,1256.989990,59930900
2014-06-17,1256.199951,1259.150024,1255.229980,1258.599976,1258.599976,45904300
2014-06-18,1260.420044,1262.959961,1258.780029,1261.599976,1261.599976,42922900
2014-06-19,1267.030029,1269.089966,1266.420044,1266.949951,1266.949951,65923900
2014-06-22,null,null,null,null,null,null
2014-06-23,1267.369995,1268.349976,1263.260010,1264.510010,1264.510010,27882400
2014-06-24,1266.500000,1266.500000,1263.449951,1264.449951,1264.449951,44967700
2014-06-25,1261.640015,1262.150024,1250.079956,1251.390015,1251.390015,54800600
2014-06-26,1254.219971,1256.310059,1247.300049,1248.199951,1248.199951,134058000
2014-06-29,null,null,null,null,null,null
2014-06-30,1250.619995,1252.949951,1247.420044,1252.390015,1252.390015,75016400
2014-07-01,1253.709961,1254.060059,1247.760010,1250.489990,1250.489990,45157700
2014-07-02,1255.569946,1256.150024,1251.790039,1252.670044,1252.670044,49239700
2014-07-03,1251.359985,1260.180054,1250.979980,1256.239990,1256.239990,91003900
2014-07-06,null,null,null,null,null,null
2014-07-07,1257.930054,1258.530029,1242.680054,1244.000000,1244.000000,70441200
2014-07-08,1238.640015,1238.979980,1228.780029,1230.969971,1230.969971,81014000
2014-07-09,1224.750000,1242.599976,1224.560059,1238.819946,1238.819946,66665700
2014-07-10,1241.729980,1242.510010,1230.130005,1233.650024,1233.650024,70560900
2014-07-13,null,null,null,null,null,null
2014-07-14,1250.469971,1261.069946,1249.520020,1255.790039,1255.790039,60871900
2014-07-15,1264.400024,1265.630005,1258.339966,1258.550049,1258.550049,57715400
2014-07-16,1257.280029,1264.829956,1256.310059,1261.150024,1261.150024,56626200
2014-07-17,1262.760010,1264.530029,1258.770020,1260.619995,1260.619995,62936000
2014-07-20,null,null,null,null,null,null
2014-07-21,1250.400024,1255.010010,1248.449951,1252.310059,1252.310059,38748100
2014-07-22,1254.530029,1258.290039,1251.709961,1256.670044,1256.670044,50862700
2014-07-23,1255.650024,1257.739990,1254.130005,1254.709961,1254.709961,51256400
2014-07-24,1260.599976,1260.599976,1255.540039,1255.739990,1255.739990,97297800
2014-07-27,null,null,null,null,null,null
2014-07-28,1256.339966,1257.449951,1251.719971,1251.890015,1251.890015,56970900
2014-07-29,1249.699951,1254.209961,1248.839966,1253.339966,1253.339966,50942500
2014-07-30,1254.489990,1255.829956,1252.839966,1253.569946,1253.569946,45228100
2014-07-31,1253.310059,1254.089966,1245.359985,1246.199951,1246.199951,62601300
2014-08-03,null,null,null,null,null,null
2014-08-04,1250.959961,1251.800049,1247.260010,1247.709961,1247.709961,38938300
2014-08-06,1245.290039,1246.890015,1237.050049,1238.410034,1238.410034,73356900
2014-08-07,1241.770020,1241.869995,1235.089966,1236.900024,1236.900024,53779000
2014-08-10,null,null,null,null,null,null
2014-08-11,1234.569946,1239.290039,1234.569946,1237.859985,1237.859985,42636900
2014-08-12,1238.589966,1239.760010,1235.130005,1235.479980,1235.479980,31805000
2014-08-13,1234.500000,1238.270020,1234.069946,1235.449951,1235.449951,29775500
2014-08-14,1235.270020,1240.930054,1234.479980,1238.680054,1238.680054,62161800
2014-08-17,null,null,null,null,null,null
2014-08-18,1240.430054,1242.530029,1232.089966,1235.939941,1235.939941,56944500
2014-08-19,1240.930054,1242.880005,1237.270020,1238.329956,1238.329956,56212300
2014-08-20,1237.770020,1239.180054,1232.939941,1234.180054,1234.180054,74935500
2014-08-21,1238.130005,1241.540039,1237.239990,1238.859985,1238.859985,65116600
2014-08-24,null,null,null,null,null,null
2014-08-25,1235.729980,1244.369995,1235.589966,1243.310059,1243.310059,49296100
2014-08-26,1241.540039,1250.050049,1240.339966,1248.680054,1248.680054,57198500
2014-08-27,1253.199951,1268.219971,1252.989990,1265.939941,1265.939941,94497900
2014-08-28,1271.520020,1271.520020,1258.829956,1263.969971,1263.969971,124390900
2014-08-31,null,null,null,null,null,null
2014-09-01,1267.400024,1275.989990,1267.150024,1273.839966,1273.839966,61957400
2014-09-02,1277.189941,1281.410034,1277.160034,1278.939941,1278.939941,70457300
2014-09-03,1279.800049,1290.180054,1279.550049,1285.329956,1285.329956,102857900
2014-09-04,1286.770020,1287.819946,1282.420044,1285.349976,1285.349976,103799000
2014-09-07,null,null,null,null,null,null
2014-09-08,1291.310059,1292.130005,1288.089966,1288.099976,1288.099976,66665300
2014-09-09,1291.400024,1293.459961,1284.589966,1285.420044,1285.420044,68427400
2014-09-10,1281.250000,1285.310059,1280.869995,1281.719971,1281.719971,52064200
2014-09-11,1287.890015,1288.119995,1280.949951,1283.979980,1283.979980,61125500
2014-09-14,null,null,null,null,null,null
2014-09-15,1280.099976,1282.560059,1277.930054,1278.859985,1278.859985,59326300
2014-09-16,1278.810059,1285.300049,1277.489990,1282.500000,1282.500000,38798200
2014-09-17,1290.349976,1295.930054,1289.969971,1294.949951,1294.949951,56912500
2014-09-18,1296.689941,1303.209961,1295.869995,1301.930054,1301.930054,71912100
2014-09-21,null,null,null,null,null,null
2014-09-22,1305.880005,1308.640015,1301.359985,1306.260010,1306.260010,67831300
2014-09-23,1298.290039,1305.020020,1297.510010,1304.290039,1304.290039,125620800
2014-09-28,null,null,null,null,null,null
2014-09-29,1306.339966,1308.540039,1302.530029,1305.069946,1305.069946,82910000
2014-09-30,1307.250000,1312.439941,1305.229980,1305.439941,1305.439941,85501200
2014-10-01,1306.670044,1308.020020,1296.180054,1296.880005,1296.880005,61027300
2014-10-02,1292.640015,1299.239990,1290.599976,1297.930054,1297.930054,73838300
2014-10-05,null,null,null,null,null,null
2014-10-06,1316.800049,1319.290039,1312.339966,1312.839966,1312.839966,52732300
2014-10-07,1311.599976,1314.280029,1309.770020,1310.560059,1310.560059,75322000
2014-10-12,null,null,null,null,null,null
2014-10-13,1282.349976,1292.439941,1282.260010,1291.349976,1291.349976,41943300
2014-10-14,1278.069946,1284.810059,1276.569946,1277.180054,1277.180054,66860100
2014-10-19,null,null,null,null,null,null
2014-10-20,1279.319946,1281.390015,1274.819946,1279.050049,1279.050049,74221600
2014-10-21,1278.000000,1287.040039,1277.650024,1286.699951,1286.699951,47872100
2014-10-22,1292.790039,1294.930054,1287.819946,1289.619995,1289.619995,49819500
2014-10-23,1286.920044,1293.599976,1285.349976,1292.760010,1292.760010,63189100
2014-10-26,null,null,null,null,null,null
2014-10-27,1296.910034,1297.599976,1288.239990,1291.760010,1291.760010,60598600
2014-10-28,1290.670044,1295.060059,1290.199951,1291.650024,1291.650024,41760800
2014-10-29,1295.160034,1295.660034,1283.160034,1284.339966,1284.339966,43446900
2014-10-30,1279.089966,1284.579956,1265.300049,1276.800049,1276.800049,186617600
2014-11-02,null,null,null,null,null,null
2014-11-03,1291.869995,1294.939941,1290.160034,1294.020020,1294.020020,59512000
2014-11-04,1295.260010,1296.489990,1291.209961,1293.569946,1293.569946,46683900
2014-11-05,1294.239990,1301.260010,1293.910034,1299.719971,1299.719971,62116300
2014-11-06,1297.469971,1302.819946,1293.959961,1296.709961,1296.709961,53502700
2014-11-09,null,null,null,null,null,null
2014-11-10,1299.079956,1301.510010,1294.650024,1296.939941,1296.939941,43553100
2014-11-11,1299.229980,1299.560059,1287.469971,1288.630005,1288.630005,51746000
2014-11-12,1289.060059,1291.050049,1283.880005,1285.750000,1285.750000,43995000
2014-11-13,1291.229980,1291.800049,1285.760010,1287.920044,1287.920044,42781200
2014-11-16,null,null,null,null,null,null
2014-11-17,1287.300049,1291.849976,1284.530029,1290.880005,1290.880005,58898500
2014-11-18,1289.510010,1294.880005,1287.479980,1294.560059,1294.560059,69007500
2014-11-19,1294.390015,1302.300049,1293.900024,1296.449951,1296.449951,74134400
2014-11-20,1299.329956,1299.420044,1289.859985,1292.920044,1292.920044,69860800
2014-11-23,null,null,null,null,null,null
2014-11-24,1284.949951,1289.290039,1280.760010,1284.349976,1284.349976,78472700
2014-11-25,1286.630005,1287.560059,1282.630005,1284.270020,1284.270020,135690800
2014-11-26,1287.329956,1304.020020,1286.599976,1302.180054,1302.180054,99045900
2014-11-27,1305.500000,1311.459961,1303.180054,1310.199951,1310.199951,114143600
2014-11-30,null,null,null,null,null,null
2014-12-01,1304.280029,1307.229980,1303.790039,1305.829956,1305.829956,190672300
2014-12-02,1303.750000,1307.750000,1301.420044,1306.859985,1306.859985,148258200
2014-12-03,1308.270020,1314.780029,1308.270020,1313.969971,1313.969971,116189100
2014-12-04,1320.229980,1326.300049,1317.979980,1318.500000,1318.500000,107993700
2014-12-07,null,null,null,null,null,null
2014-12-08,1328.760010,1329.310059,1323.969971,1325.510010,1325.510010,68200900
2014-12-09,1321.260010,1321.479980,1307.140015,1307.839966,1307.839966,90055700
2014-12-10,1315.829956,1318.680054,1311.949951,1312.619995,1312.619995,95396100
2014-12-11,1309.209961,1317.949951,1307.199951,1316.780029,1316.780029,140967600
2014-12-14,null,null,null,null,null,null
2014-12-15,1311.819946,1319.500000,1308.390015,1311.829956,1311.829956,118066600
2014-12-16,1306.849976,1310.280029,1284.439941,1290.510010,1290.510010,146266400
2014-12-17,1293.790039,1296.750000,1289.579956,1296.030029,1296.030029,89575300
2014-12-18,1304.310059,1311.510010,1303.040039,1311.109985,1311.109985,137201000
2014-12-21,null,null,null,null,null,null
2014-12-22,1316.780029,1317.849976,1309.199951,1311.400024,1311.400024,192300700
2014-12-23,null,null,null,null,null,null
2014-12-24,null,null,null,null,null,null
2014-12-25,null,null,null,null,null,null
2014-12-28,null,null,null,null,null,null
2014-12-29,null,null,null,null,null,null
2014-12-30,1277.140015,1280.530029,1274.540039,1275.579956,1275.579956,220583400
2014-12-31,1279.180054,1289.430054,1277.099976,1288.930054,1288.930054,131641000
2015-01-01,null,null,null,null,null,null
2015-01-04,null,null,null,null,null,null
2015-01-05,1284.520020,1286.510010,1278.920044,1279.770020,1279.770020,118857000
2015-01-06,1272.280029,1278.800049,1270.079956,1277.489990,1277.489990,92033700
2015-01-07,1274.369995,1283.410034,1272.250000,1280.839966,1280.839966,124507400
2015-01-08,1284.239990,1291.459961,1284.239990,1290.000000,1290.000000,92722100
2015-01-11,null,null,null,null,null,null
2015-01-12,1289.239990,1291.969971,1282.810059,1285.489990,1285.489990,81233800
2015-01-13,1284.260010,1297.040039,1283.430054,1296.839966,1296.839966,115417700
2015-01-14,1290.270020,1292.630005,1280.770020,1284.329956,1284.329956,91155200
2015-01-15,1287.619995,1288.030029,1277.359985,1282.010010,1282.010010,84724600
2015-01-18,null,null,null,null,null,null
2015-01-19,1280.339966,1280.739990,1269.650024,1273.560059,1273.560059,87714900
2015-01-20,1274.979980,1277.270020,1272.050049,1275.630005,1275.630005,102454000
2015-01-21,1275.199951,1277.089966,1269.180054,1273.819946,1273.819946,114895700
2015-01-22,1277.770020,1278.229980,1269.829956,1271.329956,1271.329956,94491500
2015-01-25,null,null,null,null,null,null
2015-01-26,1273.959961,1281.699951,1273.780029,1279.650024,1279.650024,110294900
2015-01-27,1281.280029,1285.089966,1276.329956,1279.079956,1279.079956,179151500
2015-01-28,1283.130005,1284.260010,1271.630005,1277.079956,1277.079956,92640200
2015-01-29,1271.829956,1275.339966,1269.300049,1269.709961,1269.709961,136427900
2015-02-01,null,null,null,null,null,null
2015-02-02,1271.829956,1275.339966,1269.300049,1269.709961,1269.709961,82611300
2015-02-03,1272.459961,1279.510010,1271.969971,1277.699951,1277.699951,77740700
2015-02-04,1280.010010,1282.650024,1278.199951,1279.560059,1279.560059,86397000
2015-02-05,1281.000000,1286.140015,1278.979980,1282.430054,1282.430054,78692200
2015-02-08,null,null,null,null,null,null
2015-02-09,1287.050049,1287.459961,1283.949951,1284.839966,1284.839966,110197500
2015-02-10,1286.609985,1291.199951,1285.030029,1289.780029,1289.780029,53410800
2015-02-11,1292.560059,1293.109985,1283.619995,1285.390015,1285.390015,89128200
2015-02-12,1281.290039,1289.050049,1281.290039,1284.469971,1284.469971,155054600
2015-02-15,null,null,null,null,null,null
2015-02-16,1290.500000,1300.920044,1289.670044,1300.890015,1300.890015,128197200
2015-02-17,1299.900024,1305.060059,1296.579956,1302.189941,1302.189941,100637700
2015-02-18,1305.939941,1308.810059,1304.930054,1307.530029,1307.530029,183259100
2015-02-19,1307.150024,1315.060059,1305.010010,1310.069946,1310.069946,174627400
2015-02-22,null,null,null,null,null,null
2015-02-23,1322.599976,1328.839966,1317.959961,1326.540039,1326.540039,90864000
2015-02-24,1332.000000,1333.170044,1325.300049,1326.140015,1326.140015,162609800
2015-02-25,1327.420044,1336.310059,1326.770020,1335.599976,1335.599976,90063300
2015-02-26,1342.609985,1346.010010,1337.910034,1341.780029,1341.780029,134587100
2015-03-01,null,null,null,null,null,null
2015-03-02,1362.689941,1363.599976,1354.430054,1360.229980,1360.229980,83213000
2015-03-03,1364.030029,1364.390015,1353.260010,1354.040039,1354.040039,63374400
2015-03-04,1359.630005,1360.099976,1354.819946,1356.119995,1356.119995,62214500
2015-03-08,null,null,null,null,null,null
2015-03-09,1362.949951,1369.609985,1356.339966,1369.530029,1369.530029,78303500
2015-03-10,1372.489990,1375.000000,1362.390015,1364.420044,1364.420044,68086100
2015-03-11,1363.849976,1377.819946,1362.060059,1374.010010,1374.010010,99164300
2015-03-12,1374.349976,1380.140015,1371.869995,1379.339966,1379.339966,128805300
2015-03-15,null,null,null,null,null,null
2015-03-16,1368.619995,1375.449951,1364.109985,1375.160034,1375.160034,67331400
2015-03-18,1377.010010,1392.910034,1376.660034,1389.589966,1389.589966,289479900
2015-03-19,1390.920044,1418.459961,1388.770020,1403.530029,1403.530029,171048000
2015-03-22,null,null,null,null,null,null
2015-03-23,1423.430054,1424.010010,1400.170044,1411.540039,1411.540039,119721500
2015-03-24,1412.829956,1422.020020,1404.560059,1406.770020,1406.770020,108200100
2015-03-25,1405.619995,1414.979980,1395.280029,1411.989990,1411.989990,82879400
2015-03-26,1393.329956,1399.449951,1390.829956,1397.770020,1397.770020,146191200
2015-03-29,null,null,null,null,null,null
2015-03-30,1418.729980,1425.949951,1412.670044,1413.170044,1413.170044,69403700
2015-03-31,1416.359985,1417.719971,1408.699951,1416.160034,1416.160034,52259900
2015-04-01,1415.140015,1427.329956,1413.979980,1419.560059,1419.560059,51544500
2015-04-02,1425.250000,1431.069946,1424.290039,1430.410034,1430.410034,70653500
2015-04-05,null,null,null,null,null,null
2015-04-06,1434.709961,1437.770020,1431.020020,1436.869995,1436.869995,46696200
2015-04-07,1445.390015,1453.839966,1444.819946,1453.540039,1453.540039,67538300
2015-04-08,1449.290039,1451.359985,1441.489990,1443.479980,1443.479980,54199200
2015-04-12,null,null,null,null,null,null
2015-04-13,1473.060059,1483.589966,1470.119995,1480.209961,1480.209961,69253000
2015-04-14,1482.119995,1486.430054,1472.390015,1473.520020,1473.520020,73821400
2015-04-15,1478.010010,1482.260010,1475.810059,1480.349976,1480.349976,127889300
2015-04-16,1484.300049,1484.430054,1471.829956,1477.910034,1477.910034,191536600
2015-04-19,null,null,null,null,null,null
2015-04-20,1460.089966,1468.859985,1459.069946,1467.739990,1467.739990,84561500
2015-04-21,1464.750000,1475.530029,1464.750000,1470.859985,1470.859985,157809900
2015-04-26,null,null,null,null,null,null
2015-04-27,1474.020020,1475.920044,1466.310059,1466.310059,1466.310059,73780900
2015-04-28,1461.130005,1461.510010,1440.400024,1440.439941,1440.439941,109804700
2015-04-29,1446.589966,1446.739990,1430.199951,1433.609985,1433.609985,64696900
2015-04-30,1427.650024,1438.459961,1426.459961,1430.609985,1430.609985,75648200
2015-05-03,null,null,null,null,null,null
2015-05-04,1422.890015,1434.829956,1421.199951,1432.949951,1432.949951,37215000
2015-05-05,1433.579956,1436.290039,1420.869995,1424.079956,1424.079956,41320300
2015-05-06,1424.959961,1426.219971,1415.170044,1415.439941,1415.439941,60992700
2015-05-07,1415.329956,1420.859985,1406.520020,1420.619995,1420.619995,104039400
2015-05-10,null,null,null,null,null,null
2015-05-11,1438.569946,1439.849976,1432.459961,1435.050049,1435.050049,72136400
2015-05-12,1431.750000,1433.109985,1422.060059,1425.229980,1425.229980,62463900
2015-05-13,1431.439941,1439.109985,1429.599976,1438.209961,1438.209961,90847300
2015-05-14,1439.400024,1443.150024,1434.150024,1435.520020,1435.520020,98152800
2015-05-17,null,null,null,null,null,null
2015-05-18,1440.060059,1459.079956,1439.770020,1457.119995,1457.119995,93277800
2015-05-19,1466.900024,1482.800049,1466.640015,1477.670044,1477.670044,93559400
2015-05-20,1483.109985,1487.000000,1475.650024,1476.250000,1476.250000,85310400
2015-05-21,1475.589966,1483.280029,1472.430054,1482.780029,1482.780029,57691000
2015-05-25,1485.089966,1487.469971,1478.030029,1479.319946,1479.319946,113552300
2015-05-26,1480.219971,1481.819946,1465.089966,1465.089966,1465.089966,100060000
2015-05-27,1464.430054,1464.800049,1456.459961,1460.739990,1460.739990,134340300
2015-05-28,1460.079956,1462.800049,1451.329956,1454.510010,1454.510010,204324500
2015-05-31,null,null,null,null,null,null
2015-06-01,1464.589966,1470.750000,1462.119995,1467.359985,1467.359985,64959700
2015-06-02,1471.689941,1473.199951,1462.349976,1462.839966,1462.839966,69505000
2015-06-03,1471.680054,1476.890015,1467.719971,1472.079956,1472.079956,14902200
2015-06-04,1468.780029,1471.189941,1460.959961,1467.550049,1467.550049,152649200
2015-06-07,null,null,null,null,null,null
2015-06-08,1471.829956,1477.109985,1466.890015,1469.520020,1469.520020,63218100
2015-06-09,1468.280029,1470.020020,1452.810059,1454.770020,1454.770020,85890700
2015-06-10,1453.729980,1458.349976,1446.619995,1448.089966,1448.089966,86215700
2015-06-11,1451.939941,1458.089966,1451.910034,1457.469971,1457.469971,59863600
2015-06-14,null,null,null,null,null,null
2015-06-15,1448.310059,1450.260010,1437.979980,1440.089966,1440.089966,61127400
2015-06-16,1439.469971,1454.380005,1437.910034,1451.520020,1451.520020,49664800
2015-06-17,1459.540039,1459.920044,1453.829956,1456.739990,1456.739990,81812600
2015-06-18,1453.160034,1457.959961,1446.500000,1456.969971,1456.969971,72802100
2015-06-21,null,null,null,null,null,null
2015-06-22,1477.079956,1480.439941,1461.089966,1463.020020,1463.020020,65989100
2015-06-23,1465.099976,1467.180054,1451.609985,1454.099976,1454.099976,65873800
2015-06-24,1453.150024,1453.910034,1441.180054,1446.880005,1446.880005,73351400
2015-06-25,1437.219971,1447.760010,1437.219971,1444.300049,1444.300049,175189400
2015-06-28,null,null,null,null,null,null
2015-06-29,1409.020020,1421.869995,1406.109985,1414.760010,1414.760010,89586700
2015-06-30,1410.290039,1424.630005,1408.260010,1420.260010,1420.260010,97612600
2015-07-01,1422.540039,1441.199951,1422.540039,1439.030029,1439.030029,78340800
2015-07-02,1437.900024,1439.939941,1430.020020,1430.540039,1430.540039,65312500
2015-07-05,null,null,null,null,null,null
2015-07-06,1418.550049,1433.349976,1418.180054,1424.959961,1424.959961,92207200
2015-07-07,1429.930054,1435.099976,1425.170044,1427.619995,1427.619995,87289600
2015-07-08,1417.579956,1424.369995,1412.020020,1413.089966,1413.089966,69961700
2015-07-09,1416.270020,1427.199951,1415.780029,1425.760010,1425.760010,84493000
2015-07-12,null,null,null,null,null,null
2015-07-13,1433.270020,1447.969971,1433.270020,1445.770020,1445.770020,77776700
2015-07-14,1444.750000,1447.290039,1440.050049,1446.569946,1446.569946,60144500
2015-07-15,1449.400024,1452.410034,1446.630005,1449.010010,1449.010010,47122700
2015-07-16,1452.459961,1460.989990,1451.329956,1458.800049,1458.800049,74025400
2015-07-19,null,null,null,null,null,null
2015-07-20,1471.630005,1482.489990,1468.800049,1479.329956,1479.329956,99401200
2015-07-21,1483.119995,1484.119995,1474.229980,1474.640015,1474.640015,133667900
2015-07-22,1471.829956,1473.170044,1462.359985,1465.800049,1465.800049,62321000
2015-07-23,1467.760010,1469.869995,1462.750000,1468.130005,1468.130005,98603900
2015-07-27,1463.170044,1473.469971,1454.469971,1466.959961,1466.959961,111160600
2015-07-28,1474.729980,1483.920044,1472.479980,1476.989990,1476.989990,77874900
2015-07-29,1483.900024,1487.829956,1481.520020,1482.699951,1482.699951,78814900
2015-07-30,1491.540039,1491.540039,1475.599976,1476.849976,1476.849976,137750000
2015-08-02,null,null,null,null,null,null
2015-08-03,1480.329956,1484.699951,1478.079956,1482.270020,1482.270020,51060200
2015-08-04,1484.380005,1485.239990,1474.859985,1478.880005,1478.880005,50292700
2015-08-05,1482.000000,1491.250000,1480.829956,1489.459961,1489.459961,39658700
2015-08-06,1488.040039,1490.260010,1482.739990,1483.300049,1483.300049,43221100
2015-08-09,null,null,null,null,null,null
2015-08-10,1486.670044,1493.150024,1482.780029,1492.400024,1492.400024,74119500
2015-08-11,1492.010010,1493.160034,1484.949951,1486.449951,1486.449951,67223400
2015-08-12,1478.560059,1481.079956,1474.400024,1478.349976,1478.349976,45603700
2015-08-13,1488.380005,1491.020020,1486.260010,1486.640015,1486.640015,141175500
2015-08-16,null,null,null,null,null,null
2015-08-17,1500.640015,1501.530029,1494.300049,1497.089966,1497.089966,74394200
2015-08-18,1503.079956,1503.790039,1499.020020,1502.079956,1502.079956,73964500
2015-08-19,1502.000000,1503.140015,1493.280029,1495.430054,1495.430054,64807600
2015-08-20,1492.619995,1493.250000,1477.000000,1477.790039,1477.790039,72062600
2015-08-23,null,null,null,null,null,null
2015-08-24,1366.310059,1386.839966,1343.920044,1355.170044,1355.170044,184888300
2015-08-25,1365.119995,1411.859985,1365.119995,1403.229980,1403.229980,123882300
2015-08-26,1392.630005,1403.670044,1382.780029,1392.880005,1392.880005,97712600
2015-08-27,1402.020020,1413.650024,1394.709961,1398.119995,1398.119995,157776200
2015-08-30,null,null,null,null,null,null
2015-08-31,1391.579956,1392.199951,1380.660034,1382.489990,1382.489990,653402100
2015-09-01,1373.270020,1375.109985,1358.290039,1370.979980,1370.979980,254047900
2015-09-02,1382.420044,1395.630005,1380.300049,1392.709961,1392.709961,224980200
2015-09-03,1402.910034,1404.729980,1395.050049,1400.609985,1400.609985,167675200
2015-09-06,null,null,null,null,null,null
2015-09-07,1403.369995,1404.599976,1392.910034,1395.709961,1395.709961,220853600
2015-09-08,1400.030029,1413.489990,1399.680054,1405.579956,1405.579956,87994700
2015-09-09,1417.819946,1419.349976,1398.250000,1399.609985,1399.609985,146082500
2015-09-10,1391.959961,1398.449951,1380.550049,1391.380005,1391.380005,190161100
2015-09-16,1405.349976,1405.680054,1391.930054,1392.859985,1392.859985,80243900
2015-09-17,1396.579956,1396.579956,1384.680054,1393.030029,1393.030029,62148700
2015-09-20,null,null,null,null,null,null
2015-09-21,1374.589966,1383.890015,1371.020020,1380.390015,1380.390015,60834500
2015-09-24,1354.310059,1361.050049,1332.930054,1336.939941,1336.939941,199704300
2015-09-29,1287.859985,1306.939941,1286.310059,1303.189941,1303.189941,97379900
2015-09-30,1305.469971,1310.219971,1291.859985,1294.449951,1294.449951,67710200
2015-10-01,1301.959961,1309.739990,1299.260010,1305.819946,1305.819946,122194600
2015-10-06,1312.540039,1327.660034,1312.540039,1323.369995,1323.369995,80602600
2015-10-07,1322.459961,1337.140015,1319.500000,1334.319946,1334.319946,88978000
2015-10-08,1336.280029,1336.280029,1324.709961,1326.900024,1326.900024,70671400
2015-10-11,null,null,null,null,null,null
2015-10-12,1331.099976,1334.839966,1324.199951,1326.319946,1326.319946,84972600
2015-10-13,1322.780029,1322.920044,1302.550049,1311.209961,1311.209961,109321100
2015-10-14,1303.890015,1319.900024,1302.040039,1318.050049,1318.050049,52244800
2015-10-15,1327.640015,1334.089966,1322.069946,1331.500000,1331.500000,124634200
2015-10-18,null,null,null,null,null,null
2015-10-19,1346.189941,1349.699951,1337.849976,1342.069946,1342.069946,115241600
2015-10-20,1345.069946,1349.670044,1344.329956,1346.479980,1346.479980,75605000
2015-10-21,1347.170044,1357.280029,1343.589966,1351.000000,1351.000000,119757800
2015-10-22,1345.170044,1351.359985,1341.060059,1345.060059,1345.060059,154273000
2015-10-25,null,null,null,null,null,null
2015-10-26,1369.829956,1369.829956,1361.719971,1363.410034,1363.410034,139133000
2015-10-27,1360.839966,1364.109985,1354.229980,1356.920044,1356.920044,45629300
2015-10-28,1360.819946,1360.819946,1352.140015,1360.339966,1360.339966,100117600
2015-10-29,1366.170044,1369.849976,1360.900024,1366.619995,1366.619995,101706100
2015-11-01,null,null,null,null,null,null
2015-11-02,1360.959961,1366.329956,1358.369995,1365.689941,1365.689941,135972100
2015-11-03,1372.520020,1373.030029,1366.719971,1369.869995,1369.869995,73595100
2015-11-04,1374.219971,1376.189941,1368.060059,1371.369995,1371.369995,65626500
2015-11-05,1373.609985,1376.040039,1367.089966,1368.939941,1368.939941,70588900
2015-11-08,null,null,null,null,null,null
